billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;on_dress_parade;billy_halop;actedin;crime_school;11.186905;1;15.006285;1;11.876717;20;19.958096056449026;3.1423304080963135
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_dnepr_mogilev;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;9.899038;1;15.718623;1;13.059481;7;6.934572252239069;3.3689937591552734
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_dnepr_mogilev;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;9.899038;1;15.718623;1;13.022071;7;6.936822894876096;3.3701322078704834
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;fc_karpaty_lviv;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;9.899038;1;15.718623;1;13.274116;5;4.92015887324496;3.370731830596924
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;fc_dnepr_mogilev;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;9.899038;1;15.718623;1;13.153471;6;5.92858487913983;3.369158983230591
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;yaroslav_svorak;isaffiliatedto;ukraine_national_under-16_football_team;9.899038;1;15.718623;1;13.229304;4;3.923389630994358;3.369389295578003
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;yaroslav_svorak;isaffiliatedto;ukraine_national_under-19_football_team;9.899038;1;15.718623;1;13.1496725;5;4.928836365948552;3.37111759185791
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;fc_karpaty_lviv;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;9.899038;1;15.718623;1;13.44177;5;4.906941832476503;3.3699300289154053
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;yaroslav_svorak;isaffiliatedto;ukraine_national_under-16_football_team;9.899038;1;15.718623;1;13.260781;4;3.921133023864356;3.3711555004119873
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;ukraine_national_under-18_football_team;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;yaroslav_svorak;isaffiliatedto;ukraine_national_under-19_football_team;9.899038;1;15.718623;1;13.153708;6;5.928569130051572;3.372429132461548
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;fc_karpaty_lviv;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;9.899038;1;15.718623;1;13.5981455;5;4.892877626483802;3.371481418609619
yaroslav_svorak;isaffiliatedto;fc_krymteplytsia_molodizhne;yaroslav_svorak;playsfor;fc_krymteplytsia_molodizhne;yaroslav_svorak;isaffiliatedto;fc_nyva_ternopil;yaroslav_svorak;isaffiliatedto;fc_volyn_lutsk;yaroslav_svorak;isaffiliatedto;ukraine_national_under-16_football_team;9.899038;1;15.718623;1;13.395185;4;3.9107996259655255;3.366666316986084
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.3237095;5;4.6923397966459435;3.1755971908569336
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.635914;5;4.622195285072265;3.172524929046631
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;8.362649;1;16.13479;1;15.476827;5;4.6588028255247655;3.1735165119171143
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.6146755;5;4.62717463307528;3.1742849349975586
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.714331;5;4.603593258123406;3.1731748580932617
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.630824;5;4.623390980087369;3.175992250442505
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.320495;5;4.6930241503548755;3.1760764122009277
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.799851;5;4.582960624833724;3.1758623123168945
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.6294565;5;4.6237119964153655;3.1759867668151855
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.616929;5;4.626647546389466;3.17742657661438
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.8467655;5;4.571512527712731;3.1741812229156494
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.715817;5;4.6032374642794345;3.173973321914673
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.824707;5;4.5769056153794105;3.175743579864502
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.678988;5;4.612017814017203;3.1712865829467773
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.699649;5;4.607100755624168;3.1728432178497314
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.805216;5;4.581655863210797;3.174116849899292
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;8.362649;1;16.13479;1;15.774878;5;4.589019342739288;3.1748270988464355
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;8.362649;1;16.13479;1;15.857867;5;4.568791739582709;3.1762850284576416
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.723137;5;4.601484295256687;3.175821542739868
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.749241;4;3.5952108854229805;3.174717903137207
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.8082285;5;4.58092260652596;3.1718409061431885
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;8.362649;1;16.13479;1;15.968046;5;4.54158974049111;3.173185348510742
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.920442;5;4.553382962780097;3.1745924949645996
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.879727;5;4.563422296921183;3.175173044204712
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;8.362649;1;16.13479;1;15.751743;5;4.594607816612539;3.1761298179626465
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;16.017756;5;4.529225376892312;3.177351236343384
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;16.024239;5;4.527609844298209;3.1722936630249023
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.837389;5;4.573807151791999;3.1707603931427
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.990733;5;4.53595216519012;3.1723339557647705
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;8.362649;1;16.13479;1;15.830482;4;3.5754955217071984;3.1751935482025146
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.851734;5;4.570295346778744;3.1728675365448
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.840492;5;4.573048069457467;3.1749258041381836
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;16.092228;5;4.510639015128078;3.173408269882202
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;8.362649;1;16.13479;1;15.989592;5;4.536236065029495;3.173421859741211
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;15.858503;5;4.568635717790287;3.17048978805542
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.810772;5;4.580303272734158;3.1757020950317383
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;16.029903;5;4.52619773917062;3.1750783920288086
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;bayern_munich_junior_team;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;15.656;4;3.617462177103192;3.174889087677002
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;manfred_schwabl;isaffiliatedto;germany_national_football_team;8.362649;1;16.13479;1;16.024338;5;4.527585124305194;3.1713502407073975
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;tsv_1860_münchen;manfred_schwabl;isaffiliatedto;fc_bayern_munich_ii;8.362649;1;16.13479;1;15.975621;5;4.53970850062764;3.171450138092041
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;germany_national_football_team;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;16.111082;5;4.505926808264625;3.1764965057373047
manfred_schwabl;isaffiliatedto;1._fc_nuremberg;manfred_schwabl;isaffiliatedto;germany_national_under-21_football_team;manfred_schwabl;isaffiliatedto;1._fc_nürnberg;manfred_schwabl;isaffiliatedto;fc_bayern_munich;manfred_schwabl;isaffiliatedto;fc_swarovski_tirol;8.362649;1;16.13479;1;16.042973;5;4.522938351039588;3.1757028102874756
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;9.084066;1;16.222504;1;13.531876;5;4.9364713564384965;3.1623027324676514
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222504;1;13.726327;5;4.923873358804784;3.15824031829834
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222504;1;13.400986;5;4.943827597617072;3.155275821685791
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222504;1;13.764751;5;4.921126511152283;3.1483259201049805
